venta_id,fecha_venta,cliente_id,producto_id,sucursal_id,canal_venta,cantidad,precio_unitario,descuento,total_venta,metodo_pago,motivo_rechazo
225408,2023-01-24,5777.0,888888.0,10,Web,1,8787.51,878.75,7908.76,Efectivo,Cliente o Producto Inexistente
225433,2024-02-16,11933.0,,9,WhatsApp,4,3405.0,1362.0,12258.0,Transferencia,Cliente o Producto Inexistente
225530,2021-04-24,16406.0,,19,Web,8,10787.93,8630.34,77673.1,Transferencia,Cliente o Producto Inexistente
225536,2024-06-11,14793.0,,5,Web,8,2523.81,2019.05,18171.43,Transferencia,Cliente o Producto Inexistente
225543,,11834.0,,5,Web,6,6961.75,6265.57,35504.93,efectivo,Cliente o Producto Inexistente
225557,2022-09-09,27716.0,,19,Tienda,5,729.84,0.0,3649.2,Tarjeta,Cliente o Producto Inexistente
225579,2023-12-19,9163.0,888888.0,6,Web,5,10155.54,0.0,50777.7,Transferencia,Cliente o Producto Inexistente
225591,2025-06-11,14223.0,,14,WhatsApp,8,4253.71,1020.89,33008.79,Transferencia,Cliente o Producto Inexistente
225600,2021-02-23,777777.0,203476.0,6,WhatsApp,2,8880.89,532.85,17228.93,Efectivo,Cliente o Producto Inexistente
225613,2022-11-23,777777.0,202678.0,9,WhatsApp,2,2113.64,211.36,4015.92,Tarjeta,Cliente o Producto Inexistente
225615,2026-03-22,,200404.0,20,Web,3,8251.48,0.0,24754.44,Tarjeta,Cliente o Producto Inexistente
225647,2022-01-30,28490.0,,7,Tienda,7,8975.31,9424.08,53403.09,Transferencia,Cliente o Producto Inexistente
225658,2026-01-05,999999.0,203598.0,14,Tienda,2,288.44,17.31,559.57, cash ,Cliente o Producto Inexistente
225669,2025-04-30,28456.0,888888.0,7,WhatsApp,5,2446.78,367.02,11866.88,Tarjeta,Cliente o Producto Inexistente
225774,2026-06-22,8816.0,999999.0,20,WhatsApp,5,2796.31,419.45,13562.1,Transferencia,Cliente o Producto Inexistente
225809,2021-07-23,16395.0,,2,Web,5,550.42,137.6,2614.5,Efectivo,Cliente o Producto Inexistente
225812,2025-01-21,,200353.0,4,Web,4,6762.45,1352.49,25697.31,Transf.,Cliente o Producto Inexistente
225835,2023-05-19,,201391.0,18,Web,5,769.22,0.0,3846.1,Transferencia,Cliente o Producto Inexistente
225851,2024-05-08,999999.0,202446.0,14,Tienda,4,6484.35,2593.74,23343.66,Tarjeta,Cliente o Producto Inexistente
225854,2025-04-24,23800.0,,9,Web,5,1268.87,317.22,6027.13,Tarjeta,Cliente o Producto Inexistente
225868,2023-02-26,777777.0,201404.0,2,Tienda,6,8202.04,4921.22,44291.02,Efectivo,Cliente o Producto Inexistente
225883,2023-10-05,777777.0,203441.0,13,WhatsApp,7,4844.77,0.0,33913.39,Tarjeta,Cliente o Producto Inexistente
225926,2023-07-15,1004.0,,8,WhatsApp,6,145.85,43.75,831.35,Transferencia,Cliente o Producto Inexistente
225936,2022-02-21,,202695.0,12,Tienda,8,5152.68,6183.22,35038.22,Tarjeta,Cliente o Producto Inexistente
225945,2023-10-02,2426.0,999999.0,16,Web,6,6596.72,3958.03,35622.29,Efectivo,Cliente o Producto Inexistente
225963,2022-11-23,7429.0,999999.0,16,Tienda,4,4813.61,577.63,18676.81,Transferencia,Cliente o Producto Inexistente
225978,2026-04-20,999999.0,201758.0,7,WhatsApp,3,7177.02,0.0,21531.06,Efectivo,Cliente o Producto Inexistente
226015,2023-08-30,13801.0,,5,Web,7,4921.38,3444.97,31004.69,Efectivo,Cliente o Producto Inexistente
226019,2023-09-17,18860.0,888888.0,12,Web,6,8782.93,1580.93,51116.65,Transferencia,Cliente o Producto Inexistente
226025,2021-07-03,,200121.0,17,WhatsApp,2,425.12,85.02,765.22,Efectivo,Cliente o Producto Inexistente
226029,2023-05-25,,201468.0,9,Tienda,4,5299.67,3179.8,18018.88,Transferencia,Cliente o Producto Inexistente
226034,2022-01-10,26919.0,,9,Web,3,3607.93,1623.57,9200.22,Efectivo,Cliente o Producto Inexistente
226036,2022-07-04,,203710.0,2,Web,3,4748.07,2136.63,12107.58,Efectivo,Cliente o Producto Inexistente
226056,2025-11-10,4872.0,,15,Web,1,5277.08,0.0,5277.08,Efectivo,Cliente o Producto Inexistente
226077,2023-12-06,2196.0,,12,Web,1,1755.54,263.33,1492.21,Transferencia,Cliente o Producto Inexistente
226078,2025-08-03,,200601.0,18,WhatsApp,8,1426.53,570.61,10841.63,Tarjeta,Cliente o Producto Inexistente
226134,2023-05-07,999999.0,200943.0,5,Pagina Web,5,6412.6,4809.45,27253.55,Efectivo,Cliente o Producto Inexistente
226162,2022-09-29,999999.0,200831.0,9,Tienda,8,664.46,0.0,5315.68,Transferencia,Cliente o Producto Inexistente
226173,2025-04-05,20194.0,999999.0,15,Web,3,11797.69,3539.31,31853.76,Transferencia,Cliente o Producto Inexistente
226235,2024-01-23,,200733.0,4,WhatsApp,3,1143.26,102.89,3326.89,Tarjeta,Cliente o Producto Inexistente
226241,2023-06-27,,201619.0,7,Web,5,9140.47,2285.12,43417.23,Tarjeta,Cliente o Producto Inexistente
226251,2024-11-23,9374.0,,10,Web,4,2337.52,0.0,9350.08,Transferencia,Cliente o Producto Inexistente
226260,2021-03-18,777777.0,201026.0,13,Pagina Web,5,3943.49,591.52,19125.93,Tarjeta,Cliente o Producto Inexistente
226270,2022-07-31,999999.0,202656.0,16,Online,3,4709.46,706.42,13421.96,Efectivo,Cliente o Producto Inexistente
226271,2025-07-02,5760.0,,10,WhatsApp,4,2074.9,0.0,8299.6,Transf.,Cliente o Producto Inexistente
226287,2021-08-08,,202434.0,9,WhatsApp,3,1684.0,0.0,5052.0,Efectivo,Cliente o Producto Inexistente
226295,2023-10-07,,202868.0,14,Tienda,3,864.12,0.0,2592.36,Efectivo,Cliente o Producto Inexistente
226402,2022-05-07,,203837.0,16,Web,4,2437.8,1462.68,8288.52,Transferencia,Cliente o Producto Inexistente
226415,2021-12-12,14968.0,999999.0,5,Tienda,4,9045.5,1809.1,34372.9,Transferencia,Cliente o Producto Inexistente
226417,2021-03-16,,203567.0,4,Web,6,7586.64,6827.98,38691.86,Tarjeta,Cliente o Producto Inexistente
226422,2024-12-03,5296.0,999999.0,3,Tienda,4,5812.15,2324.86,20923.74,Tarjeta,Cliente o Producto Inexistente
226442,2021-05-14,22579.0,999999.0,3,Tienda,7,3336.76,3503.6,19853.72,Tarjeta,Cliente o Producto Inexistente
226445,2022-12-20,11947.0,,9,Tienda,5,3544.0,886.0,16834.0,Transferencia,Cliente o Producto Inexistente
226459,2024-06-03,17290.0,888888.0,3,Tienda Física,8,1010.42,1212.5,6870.86,Efectivo,Cliente o Producto Inexistente
226466,2021-02-12,,202135.0,2,Web,4,6549.81,785.98,25413.26,Efectivo,Cliente o Producto Inexistente
226468,2021-06-17,,200705.0,6,Tienda,8,1560.25,374.46,12107.54,Transferencia,Cliente o Producto Inexistente
226508,2025-10-16,16538.0,888888.0,16,Tienda,4,4724.73,566.97,18331.95,Transferencia,Cliente o Producto Inexistente
226583,2023-07-10,8125.0,,18,WhatsApp,6,3368.33,2021.0,18188.98,Transferencia,Cliente o Producto Inexistente
226585,2025-04-24,1139.0,999999.0,7,Web,7,3668.82,1284.09,24397.65,Efectivo,Cliente o Producto Inexistente
226588,2021-05-09,28927.0,999999.0,1,Tienda Física,7,10707.67,7495.37,67458.32,Efectivo,Cliente o Producto Inexistente
226589,2023-09-28,11218.0,,20,Tienda,7,5045.88,5298.17,30022.99,Tarjeta,Cliente o Producto Inexistente
226629,2023-05-20,18087.0,,9,Pagina Web,5,926.65,139.0,4494.25,Efectivo,Cliente o Producto Inexistente
226647,2024-09-12,,203906.0,15,WhatsApp,6,5512.98,1653.89,31423.99,Efectivo,Cliente o Producto Inexistente
226676,2025-03-07,25341.0,999999.0,6,Web,8,2848.04,1139.22,21645.1,Tarjeta,Cliente o Producto Inexistente
226682,2026-05-19,6594.0,,2,Sitio,3,3167.07,950.12,8551.09,Tarjeta,Cliente o Producto Inexistente
226719,2022-02-28,777777.0,203784.0,6,Tienda,6,1178.7,212.17,6860.03,Tarjeta,Cliente o Producto Inexistente
226730,2024-09-06,21543.0,888888.0,10,Tienda,1,7490.33,374.52,7115.81,Transferencia,Cliente o Producto Inexistente
226738,2022-11-18,5305.0,,3,WhatsApp,6,3059.46,917.84,17438.92, cash ,Cliente o Producto Inexistente
226759,2024-05-14,999999.0,201991.0,15,Tienda,3,9855.51,0.0,29566.53,Efectivo,Cliente o Producto Inexistente
226766,2022-04-26,,200037.0,9,Tienda,7,9272.17,9735.78,55169.41,Transferencia,Cliente o Producto Inexistente
226838,2023-01-31,777777.0,202775.0,16,Tienda,2,4840.85,0.0,9681.7,Efectivo,Cliente o Producto Inexistente
226845,2025-04-16,5881.0,888888.0,15,Tienda,5,1657.73,414.43,7874.22,TC,Cliente o Producto Inexistente
226855,2026-05-16,29067.0,888888.0,6,Web,7,1603.71,1122.6,10103.37,Efectivo,Cliente o Producto Inexistente
226872,2023-09-22,777777.0,201588.0,12,Tienda Física,3,2396.33,215.67,6973.32,Tarjeta Crédito,Cliente o Producto Inexistente
226886,2022-05-05,,202230.0,17,Tienda,3,7187.06,0.0,21561.18,Efectivo,Cliente o Producto Inexistente
226899,2024-03-19,13057.0,,4,Tienda,7,6652.27,4656.59,41909.3,Tarjeta,Cliente o Producto Inexistente
226910,2025-08-14,17171.0,,9,Web,8,4334.06,1733.62,32938.86,Transferencia,Cliente o Producto Inexistente
226935,2023-04-19,16750.0,888888.0,1,Web,5,2670.59,667.65,12685.3,Transferencia,Cliente o Producto Inexistente
226937,2022-05-23,6852.0,,9,Tienda,8,10451.36,8361.09,75249.79,Efectivo,Cliente o Producto Inexistente
226988,2025-09-29,777777.0,200879.0,5,Web,3,5151.1,463.6,14989.7,Tarjeta,Cliente o Producto Inexistente
227012,2021-02-06,12451.0,999999.0,15,WhatsApp,8,4546.75,1818.7,34555.3,Transferencia,Cliente o Producto Inexistente
227022,2021-08-20,777777.0,203755.0,20,WEB,1,10095.9,504.8,9591.1,Efectivo,Cliente o Producto Inexistente
227089,2024-05-10,777777.0,201429.0,7,WhatsApp,2,1954.36,195.44,3713.28,Efectivo,Cliente o Producto Inexistente
227104,2023-11-24,5794.0,,15,web,4,4379.19,2627.51,14889.25,Transferencia,Cliente o Producto Inexistente
227107,2022-12-08,29961.0,999999.0,14,WhatsApp,4,4379.19,1751.68,15765.08,Tarjeta,Cliente o Producto Inexistente
227121,2022-04-07,11626.0,999999.0,18,WhatsApp,3,2249.44,337.42,6410.9,Efectivo,Cliente o Producto Inexistente
227127,2023-07-25,5573.0,888888.0,1,Tienda,4,5667.16,0.0,22668.64,Tarjeta,Cliente o Producto Inexistente
227139,2023-03-03,,202310.0,1,web,5,5570.47,1392.62,26459.73,efectivo,Cliente o Producto Inexistente
227158,2024-05-15,,203348.0,14,WhatsApp,5,2736.82,1368.41,12315.69,Efectivo,Cliente o Producto Inexistente
227162,2026-04-17,777777.0,202590.0,15,Tienda,2,2268.37,0.0,4536.74,Tarjeta,Cliente o Producto Inexistente
227169,2023-11-29,,203051.0,14,Tienda,6,5933.32,5339.99,30259.93,Transferencia,Cliente o Producto Inexistente
227179,2025-02-06,6217.0,,10,Web,2,1218.37,73.1,2363.64,Efectivo,Cliente o Producto Inexistente
227227,2025-09-12,15633.0,,1,WhatsApp,1,907.96,90.8,817.16,Tarjeta,Cliente o Producto Inexistente
227261,2022-11-25,,200395.0,19,WhatsApp,5,1973.79,986.9,8882.05,Transferencia,Cliente o Producto Inexistente
227282,2021-03-27,13606.0,,5,Online,6,4137.05,3723.35,21098.95, cash ,Cliente o Producto Inexistente
227332,2022-07-07,,203885.0,7,WhatsApp,2,1996.73,0.0,3993.46,Transferencia,Cliente o Producto Inexistente
227369,2022-09-29,8221.0,,12,WhatsApp,2,8454.77,845.48,16064.06,Efectivo,Cliente o Producto Inexistente
227374,2021-09-30,15879.0,,15,WhatsApp,6,4841.14,2904.68,26142.16,Efectivo,Cliente o Producto Inexistente
227384,2021-07-20,,200165.0,12,Web,7,5239.6,0.0,36677.2,Efectivo,Cliente o Producto Inexistente
227410,2025-03-11,19742.0,,3,WhatsApp,4,4551.3,546.16,17659.04,Tarjeta,Cliente o Producto Inexistente
227423,2021-03-08,999999.0,202347.0,11,WhatsApp,6,2636.75,474.62,15345.88,Transferencia,Cliente o Producto Inexistente
227433,2026-04-05,22740.0,888888.0,20,WhatsApp,4,1540.9,924.54,5239.06,Tarjeta,Cliente o Producto Inexistente
227488,2025-09-28,7700.0,999999.0,11,Tienda,6,2167.0,390.06,12611.94,Tarjeta,Cliente o Producto Inexistente
227507,2022-07-14,,203439.0,13,Tienda,8,10137.4,4054.96,77044.24,Transf.,Cliente o Producto Inexistente
227514,,,201018.0,20,Tienda,6,6169.97,3701.98,33317.84,Tarjeta,Cliente o Producto Inexistente
227524,2025-04-06,777777.0,203027.0,18,Tienda,7,5794.75,2028.16,38535.09,Transferencia,Cliente o Producto Inexistente
227579,2022-08-31,,201014.0,18,Tienda,6,8724.51,0.0,52347.06,Transferencia,Cliente o Producto Inexistente
227586,2024-10-27,,201088.0,15,Web,4,295.22,118.09,1062.79,Tarjeta,Cliente o Producto Inexistente
227649,2021-06-22,6285.0,999999.0,18,Tienda,5,4780.8,3585.6,20318.4,Transferencia,Cliente o Producto Inexistente
227659,2022-04-08,15303.0,888888.0,3,Tienda,1,9014.58,901.46,5852.3,Transferencia,Cliente o Producto Inexistente
227737,2022-03-16,,201581.0,8,Web,1,7048.36,352.42,6695.94,Transferencia,Cliente o Producto Inexistente
227760,2022-04-22,999999.0,202224.0,6,Tienda,7,8158.43,5710.9,51398.11,Efectivo,Cliente o Producto Inexistente
227767,2022-01-05,999999.0,201839.0,8,Web,2,1003.68,100.37,1906.99,TARJETA,Cliente o Producto Inexistente
227770,2024-01-24,9992.0,888888.0,6,Web,8,8592.74,2062.26,66679.66,Tarjeta,Cliente o Producto Inexistente
227788,2024-06-21,3362.0,,10,Tienda,5,2424.55,606.14,11516.61,Efectivo,Cliente o Producto Inexistente
227837,2023-09-06,23773.0,888888.0,18,WhatsApp,2,8665.15,866.51,16463.79,Transferencia,Cliente o Producto Inexistente
227905,2023-02-03,17792.0,,14,WhatsApp,7,7524.53,0.0,52671.71,Efectivo,Cliente o Producto Inexistente
227920,2023-09-11,15461.0,,12,Web,1,2782.74,0.0,2782.74,Efectivo,Cliente o Producto Inexistente
227971,2025-03-26,999999.0,200898.0,14,WhatsApp,1,3511.15,526.67,2984.48,Transferencia,Cliente o Producto Inexistente
227976,2021-06-21,16107.0,,3,Tienda,2,3505.83,701.17,6310.49,Efectivo,Cliente o Producto Inexistente
227982,2021-08-24,12865.0,,3,WEB,4,6914.42,4148.65,23509.03,Efectivo,Cliente o Producto Inexistente
227987,2023-09-06,999999.0,203916.0,15,Web,8,6791.85,0.0,54334.8,Transferencia,Cliente o Producto Inexistente
227993,2024-09-30,999999.0,202849.0,14,Tienda,4,11216.07,4486.43,40377.85,Efectivo,Cliente o Producto Inexistente
227996,2025-05-12,21918.0,888888.0,14,Web,6,2419.31,1451.59,13064.27,Efectivo,Cliente o Producto Inexistente
227997,2025-08-03,,202613.0,6,Tienda,2,3390.37,0.0,6780.74,Transf.,Cliente o Producto Inexistente
228003,2024-10-11,999999.0,202106.0,9,WhatsApp,2,2435.39,243.54,4627.24,Efectivo,Cliente o Producto Inexistente
228048,2024-01-25,777777.0,200651.0,5,WhatsApp,5,8762.03,4381.02,39429.13,Efectivo,Cliente o Producto Inexistente
228079,2024-05-28,999999.0,200512.0,13,WhatsApp,7,6379.91,0.0,44659.37,Transferencia,Cliente o Producto Inexistente
228083,2022-08-31,13671.0,888888.0,4,Online,7,2106.46,0.0,14548.27,Efectivo,Cliente o Producto Inexistente
228085,2025-10-04,1968.0,888888.0,12,tienda,1,2095.3,62.86,2032.44,TARJETA,Cliente o Producto Inexistente
228100,2025-11-12,9004.0,999999.0,4,WhatsApp,7,2031.66,2133.24,12088.38,Efectivo,Cliente o Producto Inexistente
228103,2023-05-23,999999.0,203390.0,6,Web,4,8926.98,3570.79,32137.13,Tarjeta,Cliente o Producto Inexistente
228112,2024-04-04,777777.0,202844.0,5,Tienda,1,8281.37,828.14,7453.23,Tarjeta,Cliente o Producto Inexistente
228171,2023-04-01,,203780.0,1,Web,1,2507.11,75.21,2431.9,Tarjeta,Cliente o Producto Inexistente
228182,2026-03-31,777777.0,203631.0,3,Tienda,4,6995.95,0.0,27983.8,Transferencia,Cliente o Producto Inexistente
228192,2024-10-22,777777.0,203759.0,11,Web,5,3953.55,593.03,19174.72,Transferencia,Cliente o Producto Inexistente
228201,2024-12-04,9188.0,999999.0,3,WhatsApp,5,6014.87,0.0,30074.35,Tarjeta,Cliente o Producto Inexistente
228243,2025-05-31,,201477.0,10,Web,2,8270.93,2481.28,14060.58, cash ,Cliente o Producto Inexistente
228244,2021-09-04,12037.0,888888.0,1,Web,6,1750.31,1575.28,8926.58,Efectivo,Cliente o Producto Inexistente
228324,2021-02-13,12437.0,999999.0,2,WhatsApp,2,6409.36,384.56,12434.16,Transferencia,Cliente o Producto Inexistente
228330,2022-03-15,777777.0,203693.0,16,Tienda Física,2,7847.3,0.0,15694.6,Efectivo,Cliente o Producto Inexistente
228475,2023-01-12,11368.0,,10,WhatsApp,4,8306.92,0.0,33227.68,Tarjeta,Cliente o Producto Inexistente
228490,2023-08-29,25424.0,,9,Web,5,10223.33,2555.83,48560.82,Tarjeta,Cliente o Producto Inexistente
228497,2021-06-06,777777.0,200229.0,8,WhatsApp,1,4025.57,402.56,3623.01,Efectivo,Cliente o Producto Inexistente
228567,2021-08-31,11203.0,888888.0,5,Web,8,3543.39,2834.71,25512.41,Efectivo,Cliente o Producto Inexistente
228607,2024-09-18,,203054.0,18,Web,8,8433.35,0.0,67466.8,Tarjeta,Cliente o Producto Inexistente
228615,2021-04-17,21511.0,,1,WhatsApp,5,6348.27,1587.07,30154.28,Transferencia,Cliente o Producto Inexistente
228618,2022-04-09,1960.0,,16,Web,3,7811.12,0.0,23433.36,Tarjeta,Cliente o Producto Inexistente
228642,2022-11-24,,200833.0,5,Web,7,3410.64,3581.17,20293.31,Deposito,Cliente o Producto Inexistente
228646,2025-10-12,,201857.0,18,Web,2,4067.64,0.0,8135.28,Transferencia,Cliente o Producto Inexistente
228684,2022-03-16,,201319.0,5,Tienda,3,11257.92,1013.21,32760.55,Transferencia,Cliente o Producto Inexistente
228723,,,200207.0,7,WhatsApp,2,4943.24,1482.97,8403.51,Efectivo,Cliente o Producto Inexistente
228788,2025-12-10,16997.0,,15,Web,2,8872.61,887.26,16857.96,Efectivo,Cliente o Producto Inexistente
228794,2023-12-29,777777.0,202516.0,8,Web,3,8292.05,0.0,24876.15,Transferencia,Cliente o Producto Inexistente
228806,2024-02-05,,203411.0,20,Tienda,7,260.59,54.72,1769.41,Efectivo,Cliente o Producto Inexistente
228853,2023-03-23,,,10,WEB,4,3002.49,1801.49,10208.47,Tarjeta,Cliente o Producto Inexistente
228883,2025-08-15,27019.0,999999.0,15,Tienda,3,9825.56,4421.5,25055.18,Transferencia,Cliente o Producto Inexistente
228918,2022-06-24,,200793.0,15,whatsapp,6,3059.46,0.0,18356.76,Tarjeta,Cliente o Producto Inexistente
228921,2021-07-27,24393.0,,14,WhatsApp,6,7599.64,6839.68,38758.16,Efectivo,Cliente o Producto Inexistente
229013,2022-08-31,777777.0,203150.0,1,Web,8,1845.15,0.0,14761.2,Tarjeta,Cliente o Producto Inexistente
229018,2026-05-19,,203343.0,16,Web,7,3864.45,1352.56,25698.59,Efectivo,Cliente o Producto Inexistente
229041,2022-03-01,7147.0,,1,Tienda,1,6965.87,1044.88,5920.99,Tarjeta,Cliente o Producto Inexistente
229049,2022-07-03,14612.0,,1,Tienda,6,1849.02,0.0,11094.12,Tarjeta,Cliente o Producto Inexistente
229083,2021-03-13,,200886.0,6,WhatsApp,6,3007.89,2707.1,15340.24,Tarjeta,Cliente o Producto Inexistente
229094,2023-10-22,1647.0,999999.0,19,Web,3,5855.27,2634.87,14930.94,Transf.,Cliente o Producto Inexistente
229111,2022-02-20,777777.0,201704.0,4,Web,2,3465.99,207.96,6724.02,Tarjeta,Cliente o Producto Inexistente
229143,2026-01-13,12931.0,999999.0,11,Tienda,7,3113.09,0.0,21791.63,Transferencia,Cliente o Producto Inexistente
229173,2022-05-13,18104.0,,12,Web,8,2042.0,816.8,15519.2,Tarjeta,Cliente o Producto Inexistente
229179,2021-09-07,7046.0,888888.0,9,WhatsApp,4,4281.46,513.78,16612.06,Tarjeta,Cliente o Producto Inexistente
229192,2022-04-17,12553.0,,4,Tienda,2,371.22,111.37,631.07,Tarjeta,Cliente o Producto Inexistente
229236,2022-03-11,23676.0,,11,Web,3,1017.86,305.36,2748.22,Transferencia,Cliente o Producto Inexistente
229245,2021-03-12,999999.0,203428.0,16,WhatsApp,3,3877.8,0.0,11633.4,Tarjeta,Cliente o Producto Inexistente
229255,2021-03-21,17943.0,,11,Web,3,9402.37,1410.36,26796.75,Tarjeta,Cliente o Producto Inexistente
229333,2025-10-28,19405.0,999999.0,5,WhatsApp,3,6834.99,3075.75,17429.22,Efectivo,Cliente o Producto Inexistente
229340,2022-04-24,21929.0,999999.0,11,WA,6,3630.18,2178.11,19602.97, Tarjeta ,Cliente o Producto Inexistente
229354,2025-08-19,4004.0,999999.0,12,Tienda,8,6129.46,2451.78,46583.9,Mastercard,Cliente o Producto Inexistente
229388,2022-04-27,999999.0,202677.0,12,Tienda,4,3625.36,435.04,14066.4,Tarjeta,Cliente o Producto Inexistente
229402,2024-12-03,,203323.0,6,WhatsApp,4,7836.32,0.0,31345.28,Efectivo,Cliente o Producto Inexistente
229440,2021-11-22,,202636.0,19,Web,1,7506.65,0.0,7506.65,Transferencia,Cliente o Producto Inexistente
229469,2024-01-08,,200060.0,15,Tienda,6,10351.86,6211.12,55900.04,Efectivo,Cliente o Producto Inexistente
229473,2023-03-11,,200743.0,6,Web,4,5514.85,3308.91,18750.49,Visa,Cliente o Producto Inexistente
229501,2023-06-26,1744.0,888888.0,3,Pagina Web,6,1605.52,0.0,9633.12,Transferencia,Cliente o Producto Inexistente
229505,2022-09-23,777777.0,200690.0,12,WhatsApp,8,2636.14,0.0,21089.12,Transferencia,Cliente o Producto Inexistente
229523,,,202280.0,11,Tienda,3,9091.87,1363.78,25911.83,Tarjeta,Cliente o Producto Inexistente
229533,2021-04-04,777777.0,202263.0,5,Tienda,1,4733.86,473.39,4260.47,Transferencia,Cliente o Producto Inexistente
229587,2023-05-14,999999.0,201124.0,6,WhatsApp,1,4870.34,0.0,4870.34,Transferencia,Cliente o Producto Inexistente
229592,2024-03-16,,201941.0,1,WhatsApp,2,7413.03,741.3,14084.76,Credito,Cliente o Producto Inexistente
229605,,,202248.0,5,Sitio,7,1223.15,428.1,8133.95,Tarjeta,Cliente o Producto Inexistente
229618,2022-06-10,23645.0,,3,WhatsApp,3,8875.6,798.8,25828.0,Transferencia,Cliente o Producto Inexistente
229654,2023-04-15,29259.0,888888.0,10,Web,7,4612.91,0.0,32290.37,Tarjeta,Cliente o Producto Inexistente
229678,2025-10-04,23971.0,,1,WA,3,4813.92,1444.18,12997.58,Tarjeta,Cliente o Producto Inexistente
229694,2023-02-10,29437.0,,9,WA,4,5471.52,0.0,21886.08,Transferencia,Cliente o Producto Inexistente
229702,2024-11-25,999999.0,200377.0,18,Tienda,1,1584.81,47.54,1537.27,Tarjeta,Cliente o Producto Inexistente
229712,2022-10-08,,203825.0,20,WhatsApp,2,1615.82,0.0,3231.64,Tarjeta,Cliente o Producto Inexistente
229759,,9891.0,,13,Tienda,4,4518.91,0.0,18075.64,Deposito,Cliente o Producto Inexistente
229778,2025-02-24,18541.0,,13,Web,4,2249.49,0.0,8997.96,Tarjeta,Cliente o Producto Inexistente
229791,2021-08-28,4706.0,,11,WhatsApp,4,2367.91,1420.75,8050.89,Tarjeta Crédito,Cliente o Producto Inexistente
229831,2022-05-16,,200382.0,11,Web,3,4576.24,411.86,13316.86,Transferencia,Cliente o Producto Inexistente
