producto_id,nombre_producto,categoria,subcategoria,marca,costo_unitario,precio_lista,proveedor_id
203252,ALL IN ONE CLICKIT MODELO 820,COMPUTO,ALL IN ONE,CLICKIT,1088.8,1434.54,9069
203253,DESKTOP HP MODELO 998,COMPUTO,DESKTOP,HP,4930.07,8450.18,9041
203254,TONER CLICKIT MODELO 887,IMPRESION,TONER,CLICKIT,3617.83,3113.09,9007
203255,LAPTOPS DELL MODELO 676,COMPUTO,LAPTOPS,DELL,1181.56,1439.35,9016
203256,WEBCAM LOGITECH MODELO 121,ACCESORIOS,WEBCAM,LOGITECH,336.01,429.63,9090
203257,BIOMETRICOS DELL MODELO 750,SEGURIDAD,BIOMETRICOS,DELL,4429.97,5549.01,9052
203258,DESKTOP TECHONE MODELO 627,COMPUTO,DESKTOP,TECHONE,613.59,951.13,9020
203259,CABLEADO PRINTMAX MODELO 753,REDES,CABLEADO,PRINTMAX,2740.14,4444.39,9044
203260,ALARMAS PRINTMAX MODELO 490,SEGURIDAD,ALARMAS,PRINTMAX,648.74,975.21,9092
203261,AUDIFONOS DELL MODELO 717,ACCESORIOS,AUDIFONOS,DELL,6967.6,9265.35,9040
203262,TONER SECUREID MODELO 463,IMPRESION,TONER,SECUREID,6899.33,9959.32,9008
203263,BIOMETRICOS LENOVO MODELO 349,SEGURIDAD,BIOMETRICOS,LENOVO,5008.11,2897.48,9042
203264,MOUSE NETPRO MODELO 447,ACCESORIOS,MOUSE,NETPRO,3963.12,6199.59,9006
203265,TECLADOS PRINTMAX MODELO 122,ACCESORIOS,TECLADOS,PRINTMAX,5147.36,8307.07,9012
203266,TONER SECUREID MODELO 204,IMPRESION,TONER,SECUREID,5684.4,8254.83,9047
203267,ALARMAS LENOVO MODELO 105,SEGURIDAD,ALARMAS,LENOVO,4481.7,7319.15,9032
203268,TONER PRINTMAX MODELO 796,IMPRESION,TONER,PRINTMAX,5048.25,6924.31,9044
203269,IMPRESORAS TECHONE MODELO 436,IMPRESION,IMPRESORAS,TECHONE,6338.05,8439.66,9010
203270,IMPRESORAS SECUREID MODELO 622,IMPRESION,IMPRESORAS,SECUREID,3537.58,5484.63,9021
203271,CAMARAS LOGITECH MODELO 129,SEGURIDAD,CAMARAS,LOGITECH,6098.62,8045.92,9039
203272,TINTA VISIONX MODELO 457,IMPRESION,TINTA,VISIONX,2587.38,3839.94,9019
203273,LED PRINTMAX MODELO 901,MONITORES,LED,PRINTMAX,6801.77,9039.68,9047
203274,LED NETPRO MODELO 898,MONITORES,LED,NETPRO,4101.51,5381.73,9045
203275,LAPTOPS LOGITECH MODELO 813,COMPUTO,LAPTOPS,LOGITECH,6231.62,7633.23,9054
203276,ALL IN ONE PRINTMAX MODELO 483,COMPUTO,ALL IN ONE,PRINTMAX,6596.65,8957.72,9098
203277,BIOMETRICOS NETPRO MODELO 892,SEGURIDAD,BIOMETRICOS,NETPRO,5826.04,9990.06,9086
203278,LED SECUREID MODELO 455,MONITORES,DESCONOCIDO,SECUREID,1324.13,1997.79,9073
203279,CAMARAS CLICKIT MODELO 921,SEGURIDAD,CAMARAS,CLICKIT,1763.88,2414.22,9008
203280,ALL IN ONE NETPRO MODELO 621,COMPUTO,ALL IN ONE,NETPRO,2796.3,3518.73,9042
203281,AUDIFONOS SECUREID MODELO 293,ACCESORIOS,AUDIFONOS,SECUREID,4482.21,7380.92,9066
203282,ALARMAS LOGITECH MODELO 743,SEGURIDAD,ALARMAS,LOGITECH,6538.06,11028.38,9051
203283,AUDIFONOS CLICKIT MODELO 821,ACCESORIOS,AUDIFONOS,CLICKIT,3186.39,0.0,9066
203284,ROUTERS SECUREID MODELO 934,REDES,ROUTERS,SECUREID,5816.08,7321.5,9057
203285,ROUTERS NETPRO MODELO 975,REDES,DESCONOCIDO,NETPRO,6264.27,8181.01,9072
203286,TECLADOS LOGITECH MODELO 133,ACCESORIOS,TECLADOS,LOGITECH,3117.93,4602.18,9094
203287,DESKTOP HP MODELO 551,COMPUTO,DESKTOP,HP,5156.18,6592.53,9023
203288,ALARMAS SECUREID MODELO 477,SEGURIDAD,ALARMAS,SECUREID,3060.74,3540.17,9005
203289,MOUSE TECHONE MODELO 208,ACCESORIOS,MOUSE,TECHONE,5195.98,8488.37,9080
203290,TECLADOS VISIONX MODELO 236,ACCESORIOS,TECLADOS,VISIONX,6517.61,8845.13,9085
203291,CAMARAS PRINTMAX MODELO 532,SEGURIDAD,CAMARAS,SIN DATO,3388.38,4453.37,9032
203292,AUDIFONOS TECHONE MODELO 934,ACCESORIOS,AUDIFONOS,TECHONE,3573.65,5083.57,9020
203293,TECLADOS TECHONE MODELO 45,ACCESORIOS,TECLADOS,TECHONE,1162.19,2030.16,9072
203294,BIOMETRICOS SECUREID MODELO 224,SEGURIDAD,BIOMETRICOS,SECUREID,4823.04,6903.98,9091
203295,AUDIFONOS LOGITECH MODELO 399,ACCESORIOS,AUDIFONOS,LOGITECH,5664.8,7358.21,9099
203296,LAPTOPS CLICKIT MODELO 962,COMPUTO,LAPTOPS,CLICKIT,419.99,577.95,9039
203297,ROUTERS CLICKIT MODELO 221,COMPUTO,ROUTERS,CLICKIT,175.4,235.87,9100
203298,ROUTERS PRINTMAX MODELO 160,REDES,ROUTERS,PRINTMAX,4935.89,8549.49,9081
203299,IMPRESORAS VISIONX MODELO 352,IMPRESION,IMPRESORAS,VISIONX,1558.26,2151.76,9054
203300,LED CLICKIT MODELO 851,MONITORES,LED,CLICKIT,2962.31,3651.38,9034
203301,MOUSE DELL MODELO 526,ACCESORIOS,MOUSE,DELL,2587.31,4306.67,9093
203302,TONER PRINTMAX MODELO 188,IMPRESION,TONER,PRINTMAX,6025.74,9970.16,9028
203303,DESKTOP SECUREID MODELO 625,COMPUTO,DESKTOP,SECUREID,5412.82,7211.17,9063
203304,ROUTERS NETPRO MODELO 932,REDES,ROUTERS,NETPRO,1493.65,1091.25,9008
203305,CAMARAS HP MODELO 541,SEGURIDAD,CAMARAS,HP,3294.85,4233.7,9087
203306,TINTA CLICKIT MODELO 785,IMPRESION,TINTA,CLICKIT,2947.17,4466.32,9069
203307,MOUSE NETPRO MODELO 395,ACCESORIOS,MOUSE,NETPRO,6435.79,7488.05,9099
203308,CAMARAS HP MODELO 853,SEGURIDAD,CAMARAS,HP,5566.02,7007.52,9009
203309,IMPRESORAS DELL MODELO 835,IMPRESION,IMPRESORAS,DELL,6512.85,8461.54,9021
203310,ALARMAS DELL MODELO 743,SEGURIDAD,ALARMAS,DELL,1016.72,1649.72,9068
203311,ALL IN ONE TECHONE MODELO 717,COMPUTO,ALL IN ONE,TECHONE,4632.39,5974.05,9083
203312,ALARMAS PRINTMAX MODELO 447,SEGURIDAD,DESCONOCIDO,PRINTMAX,716.08,863.24,9007
203313,LED LOGITECH MODELO 851,MONITORES,LED,LOGITECH,5483.84,8473.67,9013
203314,LAPTOPS PRINTMAX MODELO 359,COMPUTO,LAPTOPS,PRINTMAX,2476.62,3324.26,9021
203315,CAMARAS NETPRO MODELO 342,SEGURIDAD,CAMARAS,NETPRO,3432.34,4437.62,9034
203316,ALL IN ONE CLICKIT MODELO 303,COMPUTO,ALL IN ONE,CLICKIT,5464.8,9442.2,9075
203317,TONER HP MODELO 218,IMPRESION,TONER,HP,5333.02,7937.75,9029
203318,TONER VISIONX MODELO 888,IMPRESION,TONER,VISIONX,585.22,748.79,9042
203319,AUDIFONOS NETPRO MODELO 267,ACCESORIOS,DESCONOCIDO,NETPRO,365.55,471.62,9043
203320,CABLEADO LENOVO MODELO 448,REDES,SIN DATO,LENOVO,1100.77,1478.84,9074
203321,WEBCAM SECUREID MODELO 638,ACCESORIOS,WEBCAM,SECUREID,5319.98,6323.29,9023
203322,ROUTERS SECUREID MODELO 166,REDES,ROUTERS,SECUREID,1515.92,1857.33,9006
203323,LED DELL MODELO 506,MONITORES,LED,DELL,5073.45,7836.32,9074
203324,CAMARAS HP MODELO 375,SEGURIDAD,CAMARAS,HP,4434.83,2410.75,9056
203325,SWITCHES LOGITECH MODELO 932,REDES,SWITCHES,LOGITECH,818.87,1142.6,9086
203326,TONER SECUREID MODELO 427,IMPRESION,TONER,SECUREID,1133.93,1368.75,9040
203327,TECLADOS DELL MODELO 695,ACCESORIOS,TECLADOS,DELL,6714.93,10785.57,9011
203328,WEBCAM LOGITECH MODELO 720,ACCESORIOS,WEBCAM,LOGITECH,4814.38,7294.2,9042
203329,GAMING LENOVO MODELO 928,MONITORES,GAMING,LENOVO,5356.98,6978.82,9058
203330,LAPTOPS SECUREID MODELO 922,COMPUTO,LAPTOPS,SECUREID,938.76,1251.64,9016
203331,LED PRINTMAX MODELO 148,MONITORES,LED,PRINTMAX,3034.95,2143.68,9063
203332,TINTA HP MODELO 804,IMPRESION,TINTA,HP,2524.62,3041.33,9078
203333,ROUTERS LOGITECH MODELO 895,REDES,ROUTERS,LOGITECH,805.74,996.57,9006
203334,CAMARAS TECHONE MODELO 383,SEGURIDAD,CAMARAS,TECHONE,6105.51,8073.5,9096
203335,ALARMAS LENOVO MODELO 631,SEGURIDAD,ALARMAS,LENOVO,5210.62,7614.03,9013
203336,GAMING VISIONX MODELO 442,MONITORES,GAMING,VISIONX,4935.25,7289.39,9090
203337,SWITCHES LENOVO MODELO 337,REDES,SWITCHES,LENOVO,4983.02,6040.92,9024
203338,AUDIFONOS TECHONE MODELO 917,ACCESORIOS,AUDIFONOS,TECHONE,736.22,1019.09,9007
203339,GAMING HP MODELO 270,MONITORES,GAMING,HP,6269.31,8014.6,9010
203340,TINTA DELL MODELO 581,IMPRESION,TINTA,DELL,448.71,774.74,9061
203341,TINTA PRINTMAX MODELO 532,IMPRESION,TINTA,PRINTMAX,5335.69,7863.89,9030
203342,DESKTOP TECHONE MODELO 394,COMPUTO,DESKTOP,TECHONE,3687.57,-100.0,9081
203343,CABLEADO SECUREID MODELO 664,REDES,CABLEADO,SECUREID,3321.55,3864.45,9063
203344,LAPTOPS DELL MODELO 923,COMPUTO,LAPTOPS,DELL,6252.68,10156.16,9078
203345,CURVOS HP MODELO 474,MONITORES,CURVOS,HP,2802.16,3892.69,9071
203346,ALL IN ONE NETPRO MODELO 856,COMPUTO,ALL IN ONE,NETPRO,5273.43,6239.06,9016
203347,TONER PRINTMAX MODELO 603,IMPRESION,TONER,PRINTMAX,4450.11,6316.97,9075
203348,DESKTOP LENOVO MODELO 393,COMPUTO,DESKTOP,LENOVO,1723.19,2736.82,9071
203349,BIOMETRICOS LOGITECH MODELO 145,SEGURIDAD,BIOMETRICOS,LOGITECH,2761.55,3611.94,9098
203350,TONER CLICKIT MODELO 698,IMPRESION,TONER,CLICKIT,6764.3,10782.07,9070
203351,ALARMAS NETPRO MODELO 216,SEGURIDAD,ALARMAS,NETPRO,5557.43,6555.8,9061
203352,AUDIFONOS NETPRO MODELO 972,ACCESORIOS,AUDIFONOS,NETPRO,1846.06,2564.48,9041
203353,CABLEADO CLICKIT MODELO 951,REDES,CABLEADO,CLICKIT,3746.93,4991.09,9045
203354,MOUSE PRINTMAX MODELO 333,ACCESORIOS,MOUSE,PRINTMAX,1072.44,908.11,9065
203355,TINTA LENOVO MODELO 729,IMPRESION,TINTA,LENOVO,3904.63,4986.44,9082
203356,GAMING TECHONE MODELO 268,MONITORES,GAMING,TECHONE,4582.68,7929.89,9083
203357,BIOMETRICOS DELL MODELO 549,SEGURIDAD,BIOMETRICOS,DELL,375.2,558.27,9051
203358,DESKTOP TECHONE MODELO 766,COMPUTO,DESKTOP,TECHONE,5262.1,6883.53,9024
203359,LAPTOPS CLICKIT MODELO 206,COMPUTO,LAPTOPS,CLICKIT,761.85,1273.99,9097
203360,ALARMAS DELL MODELO 498,SEGURIDAD,ALARMAS,DELL,6124.43,9477.63,9051
203361,CURVOS VISIONX MODELO 286,MONITORES,CURVOS,VISIONX,4041.57,6605.88,9056
203362,LED DELL MODELO 352,MONITORES,LED,DELL,3688.9,4917.93,9017
203363,WEBCAM HP MODELO 287,ACCESORIOS,WEBCAM,HP,2505.33,3582.45,9007
203364,CAMARAS TECHONE MODELO 547,SEGURIDAD,CAMARAS,TECHONE,3020.51,4088.93,9055
203365,ROUTERS SECUREID MODELO 238,REDES,ROUTERS,SECUREID,3493.84,4543.3,9098
203366,CABLEADO VISIONX MODELO 462,REDES,CABLEADO,VISIONX,4310.16,5973.33,9055
203367,LAPTOPS HP MODELO 904,COMPUTO,LAPTOPS,HP,2411.02,3957.83,9024
203368,SWITCHES TECHONE MODELO 175,REDES,SWITCHES,TECHONE,5403.29,2660.44,9035
203369,CAMARAS LOGITECH MODELO 437,SEGURIDAD,DESCONOCIDO,LOGITECH,3871.67,4850.29,9052
203370,TINTA VISIONX MODELO 637,IMPRESION,TINTA,VISIONX,4146.86,5790.4,9003
203371,WEBCAM HP MODELO 599,ACCESORIOS,WEBCAM,HP,2463.97,3600.49,9030
203372,ALARMAS SECUREID MODELO 764,SEGURIDAD,ALARMAS,SECUREID,1802.27,2369.15,9078
203373,AUDIFONOS HP MODELO 984,ACCESORIOS,AUDIFONOS,HP,5165.53,6178.79,9007
203374,CURVOS PRINTMAX MODELO 203,MONITORES,CURVOS,PRINTMAX,748.22,1038.84,9074
203375,CAMARAS TECHONE MODELO 194,SEGURIDAD,CAMARAS,TECHONE,4426.67,5260.94,9044
203376,ALARMAS HP MODELO 393,SEGURIDAD,ALARMAS,HP,2719.88,4682.41,9059
203377,LAPTOPS LOGITECH MODELO 871,COMPUTO,LAPTOPS,LOGITECH,6153.79,10482.25,9021
203378,CAMARAS DELL MODELO 741,SEGURIDAD,CAMARAS,DELL,1476.26,1910.73,9054
203379,GAMING LOGITECH MODELO 273,MONITORES,GAMING,LOGITECH,2518.24,3863.12,9088
203380,GAMING CLICKIT MODELO 125,MONITORES,GAMING,CLICKIT,1752.09,2592.97,9001
203381,ROUTERS CLICKIT MODELO 820,REDES,ROUTERS,CLICKIT,1311.16,2268.94,9047
203382,CURVOS HP MODELO 885,MONITORES,CURVOS,HP,3892.93,5485.76,9053
203383,MOUSE LENOVO MODELO 615,ACCESORIOS,MOUSE,LENOVO,2731.61,4407.58,9039
203384,ALARMAS VISIONX MODELO 593,SEGURIDAD,ALARMAS,VISIONX,6774.96,11573.43,9014
203385,GAMING VISIONX MODELO 673,MONITORES,GAMING,VISIONX,2914.34,4831.52,9019
203386,DESKTOP PRINTMAX MODELO 937,COMPUTO,DESKTOP,PRINTMAX,2132.96,3096.02,9037
203387,WEBCAM DELL MODELO 357,ACCESORIOS,WEBCAM,DELL,1014.91,1485.26,9025
203388,CURVOS DELL MODELO 600,MONITORES,CURVOS,DELL,5483.23,8479.34,9084
203389,CURVOS HP MODELO 821,MONITORES,CURVOS,HP,1882.26,3016.71,9083
203390,WEBCAM SECUREID MODELO 946,ACCESORIOS,WEBCAM,SECUREID,6422.03,8926.98,9081
203391,TECLADOS LENOVO MODELO 804,ACCESORIOS,TECLADOS,LENOVO,3533.39,4941.37,9067
203392,ROUTERS NETPRO MODELO 195,REDES,ROUTERS,NETPRO,1319.73,1868.88,9084
203393,LED LOGITECH MODELO 725,MONITORES,LED,LOGITECH,1501.45,2558.78,9075
203394,IMPRESORAS DELL MODELO 938,IMPRESION,IMPRESORAS,DELL,3587.41,4777.08,9066
203395,CURVOS LOGITECH MODELO 739,MONITORES,CURVOS,LOGITECH,6670.68,9945.52,9002
203396,TINTA NETPRO MODELO 745,IMPRESION,TINTA,NETPRO,2994.66,4271.51,9040
203397,GAMING VISIONX MODELO 447,MONITORES,GAMING,VISIONX,925.27,1146.94,9029
203398,CAMARAS LOGITECH MODELO 943,SEGURIDAD,CAMARAS,LOGITECH,2927.65,3786.87,9080
203399,TONER CLICKIT MODELO 321,IMPRESION,TONER,CLICKIT,3150.33,4383.52,9100
203400,IMPRESORAS HP MODELO 885,IMPRESION,IMPRESORAS,HP,1815.34,3040.17,9096
203401,CAMARAS PRINTMAX MODELO 276,SEGURIDAD,CAMARAS,PRINTMAX,1869.85,2376.1,9073
203402,SWITCHES NETPRO MODELO 928,REDES,SWITCHES,NETPRO,2427.38,3368.33,9066
203403,AUDIFONOS DELL MODELO 225,COMPUTO,AUDIFONOS,DELL,3846.45,6713.09,9079
203404,ROUTERS TECHONE MODELO 780,REDES,ROUTERS,TECHONE,5891.98,7396.44,9051
203405,CAMARAS CLICKIT MODELO 995,SEGURIDAD,CAMARAS,CLICKIT,4598.21,7775.65,9044
203406,CURVOS DELL MODELO 909,MONITORES,CURVOS,DELL,3965.52,5960.72,9072
203407,ROUTERS LENOVO MODELO 514,REDES,ROUTERS,LENOVO,771.45,1144.98,9009
203408,TECLADOS DELL MODELO 150,ACCESORIOS,TECLADOS,DELL,2829.92,4925.58,9069
203409,CAMARAS PRINTMAX MODELO 457,SEGURIDAD,CAMARAS,PRINTMAX,623.6,756.22,9093
203410,TONER DELL MODELO 623,IMPRESION,TONER,DELL,2961.93,0.0,9014
203411,ALL IN ONE LOGITECH MODELO 440,COMPUTO,ALL IN ONE,LOGITECH,182.26,260.59,9050
203412,AUDIFONOS TECHONE MODELO 604,DESCONOCIDO,AUDIFONOS,TECHONE,6019.73,7894.44,9031
203413,TECLADOS HP MODELO 680,ACCESORIOS,TECLADOS,HP,2283.54,2751.93,9040
203414,LED LENOVO MODELO 110,MONITORES,LED,LENOVO,243.81,364.72,9074
203415,WEBCAM LOGITECH MODELO 748,ACCESORIOS,WEBCAM,LOGITECH,525.55,864.32,9018
203416,WEBCAM LOGITECH MODELO 876,ACCESORIOS,WEBCAM,LOGITECH,6918.57,9771.5,9088
203417,GAMING HP MODELO 729,MONITORES,GAMING,HP,373.7,574.03,9074
203418,CABLEADO DELL MODELO 889,REDES,CABLEADO,DELL,3925.8,5404.84,9012
203419,TINTA CLICKIT MODELO 375,IMPRESION,TINTA,CLICKIT,6885.52,10957.55,9029
203420,BIOMETRICOS SECUREID MODELO 755,SEGURIDAD,BIOMETRICOS,SECUREID,511.82,795.22,9045
203421,DESKTOP HP MODELO 202,COMPUTO,DESKTOP,HP,155.53,253.41,9055
203422,IMPRESORAS DELL MODELO 864,IMPRESION,IMPRESORAS,DELL,4979.77,7198.01,9091
203423,CAMARAS PRINTMAX MODELO 755,SEGURIDAD,CAMARAS,PRINTMAX,3151.18,4908.2,9023
203424,CAMARAS PRINTMAX MODELO 529,SEGURIDAD,CAMARAS,PRINTMAX,1687.12,2497.04,9079
203425,ALL IN ONE PRINTMAX MODELO 679,COMPUTO,ALL IN ONE,PRINTMAX,3139.97,3747.48,9071
203426,BIOMETRICOS NETPRO MODELO 330,SEGURIDAD,BIOMETRICOS,NETPRO,2156.73,2964.08,9016
203427,IMPRESORAS HP MODELO 893,IMPRESION,IMPRESORAS,HP,3834.94,6594.13,9044
203428,DESKTOP SECUREID MODELO 701,COMPUTO,DESKTOP,SECUREID,2948.01,3877.8,9032
203429,TINTA HP MODELO 183,IMPRESION,TINTA,HP,4361.04,6303.05,9027
203430,GAMING VISIONX MODELO 159,MONITORES,GAMING,VISIONX,4638.42,6998.63,9013
203431,CAMARAS SECUREID MODELO 320,SEGURIDAD,CAMARAS,SECUREID,3615.53,4958.74,9019
203432,ALL IN ONE VISIONX MODELO 341,COMPUTO,ALL IN ONE,VISIONX,6887.64,10783.41,9034
203433,BIOMETRICOS CLICKIT MODELO 501,SEGURIDAD,BIOMETRICOS,DESCONOCIDO,3359.92,3976.87,9038
203434,AUDIFONOS TECHONE MODELO 591,ACCESORIOS,AUDIFONOS,TECHONE,588.29,1011.2,9017
203435,SWITCHES VISIONX MODELO 135,REDES,SWITCHES,VISIONX,3771.41,5860.74,9041
203436,WEBCAM SECUREID MODELO 234,ACCESORIOS,WEBCAM,SECUREID,6476.39,8789.33,9098
203437,TECLADOS NETPRO MODELO 476,ACCESORIOS,TECLADOS,NETPRO,3004.9,5210.52,9037
203438,BIOMETRICOS LOGITECH MODELO 545,SEGURIDAD,BIOMETRICOS,LOGITECH,6986.03,8787.51,9048
203439,TONER LOGITECH MODELO 703,IMPRESION,TONER,LOGITECH,6840.87,10137.4,9049
203440,TINTA SECUREID MODELO 360,IMPRESION,TINTA,SECUREID,188.06,294.0,9067
203441,ALARMAS TECHONE MODELO 434,SEGURIDAD,ALARMAS,TECHONE,3183.48,4844.77,9018
203442,IMPRESORAS PRINTMAX MODELO 505,IMPRESION,IMPRESORAS,PRINTMAX,5940.71,7395.92,9091
203443,GAMING DELL MODELO 304,MONITORES,GAMING,DELL,6380.06,11113.95,9019
203444,ALL IN ONE CLICKIT MODELO 240,COMPUTO,ALL IN ONE,CLICKIT,2448.05,3140.39,9017
203445,WEBCAM SECUREID MODELO 611,ACCESORIOS,WEBCAM,SECUREID,4945.87,7771.61,9042
203446,CAMARAS SECUREID MODELO 889,SEGURIDAD,CAMARAS,SECUREID,6738.42,11179.4,9077
203447,IMPRESORAS LENOVO MODELO 208,IMPRESION,IMPRESORAS,LENOVO,2261.31,3026.9,9057
203448,TINTA VISIONX MODELO 371,IMPRESION,TINTA,VISIONX,84.06,124.22,9060
203449,GAMING SECUREID MODELO 563,MONITORES,GAMING,SECUREID,2906.02,3353.97,9005
203450,ALARMAS LOGITECH MODELO 226,COMPUTO,ALARMAS,LOGITECH,6664.97,10787.08,9061
203451,LAPTOPS HP MODELO 475,DESCONOCIDO,LAPTOPS,HP,6633.38,8276.73,9010
203452,ALL IN ONE HP MODELO 897,COMPUTO,ALL IN ONE,HP,6849.22,10450.99,9014
203453,WEBCAM CLICKIT MODELO 431,ACCESORIOS,WEBCAM,CLICKIT,2693.81,4208.83,9089
203454,SWITCHES TECHONE MODELO 817,REDES,SWITCHES,TECHONE,3532.48,4612.91,9046
203455,LAPTOPS LOGITECH MODELO 937,COMPUTO,LAPTOPS,LOGITECH,1874.42,2843.92,9033
203456,SWITCHES LOGITECH MODELO 526,REDES,SWITCHES,LOGITECH,5217.9,6864.42,9095
203457,CABLEADO HP MODELO 970,REDES,CABLEADO,HP,2592.37,4203.11,9072
203458,TINTA LOGITECH MODELO 675,IMPRESION,TINTA,LOGITECH,5705.97,8419.05,9023
203459,IMPRESORAS CLICKIT MODELO 496,IMPRESION,IMPRESORAS,CLICKIT,6223.7,7901.98,9093
203460,LED VISIONX MODELO 987,MONITORES,LED,VISIONX,843.97,1042.29,9047
203461,CAMARAS HP MODELO 695,SEGURIDAD,CAMARAS,HP,3193.63,4359.17,9056
203462,TINTA CLICKIT MODELO 855,IMPRESION,TINTA,CLICKIT,6620.65,11376.75,9049
203463,DESKTOP VISIONX MODELO 146,COMPUTO,DESKTOP,VISIONX,2498.39,3360.91,9046
203464,IMPRESORAS DELL MODELO 656,IMPRESION,IMPRESORAS,DELL,6974.55,9666.8,9094
203465,DESKTOP SECUREID MODELO 990,COMPUTO,DESKTOP,SECUREID,4467.74,6298.29,9031
203466,WEBCAM NETPRO MODELO 636,ACCESORIOS,WEBCAM,NETPRO,5706.33,6783.79,9022
203467,TINTA HP MODELO 298,IMPRESION,TINTA,HP,1982.23,2716.79,9074
203468,IMPRESORAS LENOVO MODELO 614,IMPRESION,IMPRESORAS,LENOVO,4361.55,5025.66,9051
203469,BIOMETRICOS LOGITECH MODELO 197,SEGURIDAD,BIOMETRICOS,LOGITECH,420.78,515.6,9016
203470,LED HP MODELO 142,MONITORES,LED,HP,3866.69,5887.01,9026
203471,SWITCHES TECHONE MODELO 300,REDES,SWITCHES,TECHONE,4481.82,7241.06,9032
203472,LED NETPRO MODELO 767,MONITORES,LED,NETPRO,5437.4,7664.99,9058
203473,AUDIFONOS LOGITECH MODELO 801,ACCESORIOS,AUDIFONOS,LOGITECH,3795.93,5256.24,9067
203474,TINTA CLICKIT MODELO 959,IMPRESION,TINTA,CLICKIT,1198.69,1440.65,9009
203475,TINTA HP MODELO 870,IMPRESION,TINTA,,6971.64,11197.1,9067
203476,TECLADOS DELL MODELO 113,ACCESORIOS,TECLADOS,DELL,5306.73,8880.89,9053
203477,WEBCAM SECUREID MODELO 805,ACCESORIOS,WEBCAM,SECUREID,860.84,994.59,9098
203478,MOUSE SECUREID MODELO 349,ACCESORIOS,MOUSE,SECUREID,5090.0,6644.85,9007
203479,CAMARAS NETPRO MODELO 921,SEGURIDAD,CAMARAS,NETPRO,1711.03,2557.39,9067
203480,BIOMETRICOS DELL MODELO 665,SEGURIDAD,BIOMETRICOS,DELL,1337.59,2199.25,9085
203481,ALARMAS NETPRO MODELO 463,SEGURIDAD,ALARMAS,NETPRO,6338.34,8738.27,9078
203482,ROUTERS SECUREID MODELO 110,REDES,ROUTERS,SECUREID,6466.38,9663.42,9084
203483,SWITCHES LENOVO MODELO 295,REDES,SWITCHES,LENOVO,2684.03,4067.26,9019
203484,BIOMETRICOS LOGITECH MODELO 493,SEGURIDAD,BIOMETRICOS,LOGITECH,1163.39,1409.93,9029
203485,BIOMETRICOS HP MODELO 420,SEGURIDAD,BIOMETRICOS,HP,4498.11,5431.3,9080
203486,WEBCAM LENOVO MODELO 978,ACCESORIOS,WEBCAM,LENOVO,6783.18,8774.25,9054
203487,GAMING CLICKIT MODELO 165,MONITORES,GAMING,CLICKIT,2357.17,2898.53,9016
203488,GAMING SECUREID MODELO 644,MONITORES,GAMING,SECUREID,362.78,470.08,9052
203489,ROUTERS LOGITECH MODELO 626,REDES,ROUTERS,LOGITECH,4397.37,5711.07,9041
203490,CURVOS CLICKIT MODELO 349,MONITORES,CURVOS,CLICKIT,3223.58,4586.03,9014
203491,CAMARAS CLICKIT MODELO 649,SEGURIDAD,CAMARAS,CLICKIT,1007.51,1748.25,9075
203492,WEBCAM NETPRO MODELO 413,ACCESORIOS,WEBCAM,DESCONOCIDO,2647.79,4582.36,9016
203493,CURVOS PRINTMAX MODELO 729,MONITORES,CURVOS,PRINTMAX,1027.88,1453.48,9065
203494,ROUTERS DELL MODELO 310,REDES,ROUTERS,DELL,4999.02,6005.26,9077
203495,CURVOS LOGITECH MODELO 911,MONITORES,CURVOS,LOGITECH,1265.85,2031.66,9095
203496,IMPRESORAS LENOVO MODELO 345,IMPRESION,IMPRESORAS,LENOVO,5560.2,6759.67,9033
203497,CAMARAS HP MODELO 123,SEGURIDAD,CAMARAS,HP,329.35,487.79,9095
203498,TECLADOS TECHONE MODELO 569,ACCESORIOS,TECLADOS,TECHONE,3059.77,3760.46,9088
203499,ALARMAS LENOVO MODELO 720,SEGURIDAD,ALARMAS,LENOVO,1322.6,2066.75,9075
203500,ROUTERS SECUREID MODELO 290,REDES,ROUTERS,SECUREID,5987.88,7996.11,9012
203501,TECLADOS LENOVO MODELO 205,ACCESORIOS,TECLADOS,LENOVO,3366.79,5536.13,9012
203502,WEBCAM SECUREID MODELO 15,ACCESORIOS,WEBCAM,SECUREID,2669.23,3244.04,9079
203503,TONER HP MODELO 585,IMPRESION,TONER,HP,4158.77,6476.39,9053
203504,CURVOS SECUREID MODELO 382,MONITORES,CURVOS,SECUREID,5201.18,7458.33,9028
203505,ALARMAS NETPRO MODELO 571,SEGURIDAD,ALARMAS,NETPRO,2221.34,2869.26,9003
203506,ALL IN ONE LENOVO MODELO 718,COMPUTO,ALL IN ONE,LENOVO,6622.7,9640.73,9062
203507,CABLEADO VISIONX MODELO 448,REDES,CABLEADO,VISIONX,3561.29,5524.31,9024
203508,CABLEADO VISIONX MODELO 878,REDES,CABLEADO,VISIONX,732.67,1227.83,9095
203509,TONER LOGITECH MODELO 219,IMPRESION,TONER,LOGITECH,1899.45,3259.19,9032
203510,MOUSE VISIONX MODELO 525,ACCESORIOS,MOUSE,VISIONX,4028.74,6770.83,9087
203511,GAMING NETPRO MODELO 408,MONITORES,GAMING,NETPRO,5497.85,9027.03,9052
203512,ALL IN ONE TECHONE MODELO 204,COMPUTO,ALL IN ONE,TECHONE,3681.49,5687.06,9063
